model,location,mic_type,snr,rt60,segment_index,segment_start,segment_end,class_name,num_frames_in_segment,detected_frames_class,percentage_occurrence,mean_confidence,std_confidence
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,20,2400,2520,Door,18001,1120,0.0622,0.0119,0.0085
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,21,2520,2640,"Baby cry, infant cry",18001,1568,0.0871,0.0829,0.0941
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,21,2520,2640,Animal,18001,6560,0.3644,0.0350,0.0717
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,22,2640,2760,Water,18001,5729,0.3183,0.0828,0.0596
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,22,2640,2760,Vehicle,18001,15856,0.8808,0.1893,0.1291
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,23,2760,2880,Television,18001,960,0.0533,0.0061,0.0041
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,23,2760,2880,Fire alarm,18001,2048,0.1138,0.0635,0.0627
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,24,2880,3000,Fire alarm,18001,992,0.0551,0.0165,0.0117
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,24,2880,3000,Water,18001,4080,0.2267,0.0758,0.0678
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,25,3000,3120,Speech,18001,16241,0.9022,0.1253,0.1271
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,25,3000,3120,Music,18001,17136,0.9519,0.3921,0.2048
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,26,3120,3240,Television,18001,2784,0.1547,0.0141,0.0111
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,26,3120,3240,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,27,3240,3360,Rail transport,18001,3905,0.2169,0.0983,0.1168
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,27,3240,3360,Fire alarm,18001,384,0.0213,0.0248,0.0102
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,28,3360,3480,Television,18001,2656,0.1475,0.0139,0.0120
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,28,3360,3480,Door,18001,672,0.0373,0.0179,0.0087
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,29,3480,3600,Door,18001,320,0.0178,0.0110,0.0048
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,29,3480,3600,Vehicle,18001,17393,0.9662,0.1685,0.1147
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,0,0,120,"Baby cry, infant cry",18000,1632,0.0907,0.0363,0.0325
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,1,120,240,Music,18001,17777,0.9876,0.4105,0.1996
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,2,240,360,Speech,18001,16753,0.9307,0.2342,0.1799
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,3,360,480,Water,18001,5168,0.2871,0.0558,0.0409
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,4,480,600,Fire alarm,18001,5104,0.2835,0.0609,0.0821
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,5,600,720,Television,18001,4768,0.2649,0.0240,0.0230
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,6,720,840,Animal,18001,4224,0.2347,0.0187,0.0181
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,7,840,960,Tick-tock,18001,768,0.0427,0.0307,0.0274
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,8,960,1080,Drawer open or close,18001,2656,0.1475,0.0217,0.0184
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,9,1080,1200,Writing,18001,224,0.0124,0.0103,0.0067
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,10,1200,1320,Vehicle,18001,17776,0.9875,0.1150,0.0838
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,11,1320,1440,Door,18001,2656,0.1475,0.0243,0.0244
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,12,1440,1560,Rail transport,18001,5984,0.3324,0.0241,0.0117
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,13,1560,1680,"Dishes, pots, and pans",18001,1024,0.0569,0.0394,0.0736
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,14,1680,1800,Wood,18001,2208,0.1227,0.0238,0.0251
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,15,1800,1920,Television,18001,4960,0.2755,0.0327,0.0563
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,15,1800,1920,Speech,18001,16048,0.8915,0.1910,0.1593
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,16,1920,2040,Television,18001,496,0.0276,0.0100,0.0041
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,16,1920,2040,Rail transport,18001,3584,0.1991,0.0228,0.0157
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,17,2040,2160,Television,18001,1089,0.0605,0.0127,0.0128
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,17,2040,2160,Vehicle,18001,13025,0.7236,0.0782,0.0827
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,18,2160,2280,Rail transport,18001,6880,0.3822,0.0615,0.0916
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,18,2160,2280,Vehicle,18001,17792,0.9884,0.1591,0.0738
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,19,2280,2400,Drawer open or close,18001,576,0.0320,0.0278,0.0232
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,19,2280,2400,Wood,18001,704,0.0391,0.0153,0.0134
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,20,2400,2520,Drawer open or close,18001,192,0.0107,0.0198,0.0162
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,20,2400,2520,Door,18001,544,0.0302,0.0123,0.0076
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,21,2520,2640,"Baby cry, infant cry",18001,800,0.0444,0.0294,0.0177
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,21,2520,2640,Animal,18001,6864,0.3813,0.0391,0.0746
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,22,2640,2760,Water,18001,2480,0.1378,0.0512,0.0361
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,22,2640,2760,Vehicle,18001,16720,0.9288,0.1268,0.0777
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,23,2760,2880,Television,18001,1760,0.0978,0.0123,0.0098
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,23,2760,2880,Fire alarm,18001,160,0.0089,0.0165,0.0088
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,24,2880,3000,Fire alarm,18001,256,0.0142,0.0186,0.0074
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,24,2880,3000,Water,18001,2832,0.1573,0.0428,0.0292
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,25,3000,3120,Speech,18001,14513,0.8062,0.1200,0.1215
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,25,3000,3120,Music,18001,17776,0.9875,0.3710,0.1921
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,26,3120,3240,Television,18001,3040,0.1689,0.0132,0.0087
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,26,3120,3240,Drawer open or close,18001,320,0.0178,0.0168,0.0089
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,27,3240,3360,Rail transport,18001,5153,0.2863,0.0428,0.0441
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,27,3240,3360,Fire alarm,18001,64,0.0036,0.0039,0.0004
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,28,3360,3480,Television,18001,2496,0.1387,0.0145,0.0110
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,28,3360,3480,Door,18001,448,0.0249,0.0174,0.0124
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,29,3480,3600,Door,18001,192,0.0107,0.0125,0.0071
Cnn14_DecisionLevelMax,Studio2,piss,34.7,0.27,29,3480,3600,Vehicle,18001,17457,0.9698,0.1286,0.0874
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,0,0,120,"Baby cry, infant cry",18000,2880,0.1600,0.0384,0.0372
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,1,120,240,Music,18001,17905,0.9947,0.5174,0.1767
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,2,240,360,Speech,18001,16816,0.9342,0.2546,0.1933
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,3,360,480,Water,18001,5712,0.3173,0.0955,0.0640
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,4,480,600,Fire alarm,18001,7584,0.4213,0.1291,0.1540
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,5,600,720,Television,18001,3968,0.2204,0.0245,0.0275
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,6,720,840,Animal,18001,4384,0.2435,0.0378,0.0515
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,7,840,960,Tick-tock,18001,992,0.0551,0.1244,0.1159
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,8,960,1080,Drawer open or close,18001,1568,0.0871,0.0254,0.0281
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,9,1080,1200,Writing,18001,448,0.0249,0.0043,0.0018
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,10,1200,1320,Vehicle,18001,17809,0.9893,0.2085,0.1354
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,11,1320,1440,Door,18001,2720,0.1511,0.0351,0.0395
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,12,1440,1560,Rail transport,18001,10304,0.5724,0.0453,0.0396
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,13,1560,1680,"Dishes, pots, and pans",18001,1664,0.0924,0.0764,0.1433
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,14,1680,1800,Wood,18001,4160,0.2311,0.0325,0.0381
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,15,1800,1920,Television,18001,3392,0.1884,0.0281,0.0403
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,15,1800,1920,Speech,18001,16624,0.9235,0.2019,0.1685
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,16,1920,2040,Television,18001,96,0.0053,0.0249,0.0029
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,16,1920,2040,Rail transport,18001,3040,0.1689,0.0621,0.0874
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,17,2040,2160,Television,18001,832,0.0462,0.0083,0.0042
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,17,2040,2160,Vehicle,18001,10977,0.6098,0.1044,0.1182
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,18,2160,2280,Rail transport,18001,9792,0.5440,0.1271,0.1736
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,18,2160,2280,Vehicle,18001,18000,0.9999,0.2705,0.1299
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,19,2280,2400,Drawer open or close,18001,128,0.0071,0.0075,0.0034
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,19,2280,2400,Wood,18001,1216,0.0676,0.0308,0.0337
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,20,2400,2520,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,20,2400,2520,Door,18001,544,0.0302,0.0121,0.0057
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,21,2520,2640,"Baby cry, infant cry",18001,896,0.0498,0.0343,0.0266
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,21,2520,2640,Animal,18001,3936,0.2187,0.0456,0.0881
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,22,2640,2760,Water,18001,2913,0.1618,0.0906,0.0619
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,22,2640,2760,Vehicle,18001,16465,0.9147,0.1967,0.1292
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,23,2760,2880,Television,18001,608,0.0338,0.0091,0.0102
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,23,2760,2880,Fire alarm,18001,1696,0.0942,0.0371,0.0378
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,24,2880,3000,Fire alarm,18001,448,0.0249,0.0156,0.0084
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,24,2880,3000,Water,18001,3024,0.1680,0.0768,0.0744
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,25,3000,3120,Speech,18001,14160,0.7866,0.1123,0.1225
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,25,3000,3120,Music,18001,17584,0.9768,0.4894,0.1878
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,26,3120,3240,Television,18001,2144,0.1191,0.0117,0.0096
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,26,3120,3240,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,27,3240,3360,Rail transport,18001,4064,0.2258,0.0881,0.1016
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,27,3240,3360,Fire alarm,18001,224,0.0124,0.0152,0.0077
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,28,3360,3480,Television,18001,1248,0.0693,0.0142,0.0120
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,28,3360,3480,Door,18001,320,0.0178,0.0128,0.0061
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,29,3480,3600,Door,18001,64,0.0036,0.0093,0.0020
Cnn14_DecisionLevelMax,Studio2,refmic,10.4,0.27,29,3480,3600,Vehicle,18001,16737,0.9298,0.1681,0.1281
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,0,0,120,"Baby cry, infant cry",18000,672,0.0373,0.0258,0.0264
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,1,120,240,Music,18001,17873,0.9929,0.3272,0.1715
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,2,240,360,Speech,18001,16817,0.9342,0.1337,0.1103
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,3,360,480,Water,18001,3776,0.2098,0.0411,0.0285
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,4,480,600,Fire alarm,18001,3984,0.2213,0.0512,0.0665
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,5,600,720,Television,18001,2768,0.1538,0.0194,0.0219
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,6,720,840,Animal,18001,3200,0.1778,0.0176,0.0195
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,7,840,960,Tick-tock,18001,384,0.0213,0.0580,0.0262
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,8,960,1080,Drawer open or close,18001,224,0.0124,0.0069,0.0019
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,9,1080,1200,Writing,18001,96,0.0053,0.0044,0.0008
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,10,1200,1320,Vehicle,18001,17200,0.9555,0.1064,0.0821
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,11,1320,1440,Door,18001,320,0.0178,0.0196,0.0137
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,12,1440,1560,Rail transport,18001,3968,0.2204,0.0316,0.0143
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,13,1560,1680,"Dishes, pots, and pans",18001,448,0.0249,0.0093,0.0033
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,14,1680,1800,Wood,18001,672,0.0373,0.0163,0.0103
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,15,1800,1920,Television,18001,3264,0.1813,0.0163,0.0116
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,15,1800,1920,Speech,18001,14992,0.8328,0.1071,0.1052
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,16,1920,2040,Television,18001,352,0.0196,0.0099,0.0042
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,16,1920,2040,Rail transport,18001,544,0.0302,0.0180,0.0132
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,17,2040,2160,Television,18001,608,0.0338,0.0068,0.0032
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,17,2040,2160,Vehicle,18001,10609,0.5894,0.0530,0.0600
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,18,2160,2280,Rail transport,18001,3168,0.1760,0.0314,0.0252
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,18,2160,2280,Vehicle,18001,17457,0.9698,0.1638,0.0881
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,19,2280,2400,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,19,2280,2400,Wood,18001,160,0.0089,0.0066,0.0015
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,20,2400,2520,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,20,2400,2520,Door,18001,96,0.0053,0.0084,0.0016
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,21,2520,2640,"Baby cry, infant cry",18001,224,0.0124,0.0259,0.0090
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,21,2520,2640,Animal,18001,5872,0.3262,0.0232,0.0413
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,22,2640,2760,Water,18001,1729,0.0961,0.0241,0.0206
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,22,2640,2760,Vehicle,18001,16113,0.8951,0.1076,0.0859
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,23,2760,2880,Television,18001,768,0.0427,0.0091,0.0032
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,23,2760,2880,Fire alarm,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,24,2880,3000,Fire alarm,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,24,2880,3000,Water,18001,1664,0.0924,0.0215,0.0171
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,25,3000,3120,Speech,18001,13713,0.7618,0.0651,0.0688
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,25,3000,3120,Music,18001,18001,1.0000,0.3552,0.1589
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,26,3120,3240,Television,18001,2080,0.1155,0.0109,0.0104
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,26,3120,3240,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,27,3240,3360,Rail transport,18001,1568,0.0871,0.0335,0.0262
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,27,3240,3360,Fire alarm,18001,64,0.0036,0.0062,0.0001
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,28,3360,3480,Television,18001,2208,0.1227,0.0115,0.0053
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,28,3360,3480,Door,18001,96,0.0053,0.0131,0.0054
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,29,3480,3600,Door,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio2,usbmic,36.5,0.27,29,3480,3600,Vehicle,18001,16897,0.9387,0.0864,0.0766
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,0,0,120,"Baby cry, infant cry",18000,2464,0.1369,0.0277,0.0220
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,1,120,240,Music,18001,17745,0.9858,0.4624,0.2059
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,2,240,360,Speech,18001,17457,0.9698,0.2336,0.1778
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,3,360,480,Water,18001,6624,0.3680,0.0851,0.0595
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,4,480,600,Fire alarm,18001,7728,0.4293,0.1447,0.1779
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,5,600,720,Television,18001,5888,0.3271,0.0315,0.0376
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,6,720,840,Animal,18001,4224,0.2347,0.0302,0.0503
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,7,840,960,Tick-tock,18001,1184,0.0658,0.1077,0.0936
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,8,960,1080,Drawer open or close,18001,896,0.0498,0.0185,0.0129
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,9,1080,1200,Writing,18001,64,0.0036,0.0071,0.0013
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,10,1200,1320,Vehicle,18001,17584,0.9768,0.1765,0.1208
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,11,1320,1440,Door,18001,2752,0.1529,0.0276,0.0321
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,12,1440,1560,Rail transport,18001,7840,0.4355,0.0593,0.0461
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,13,1560,1680,"Dishes, pots, and pans",18001,2240,0.1244,0.0627,0.1498
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,14,1680,1800,Wood,18001,6080,0.3378,0.0325,0.0308
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,15,1800,1920,Television,18001,6304,0.3502,0.0310,0.0318
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,15,1800,1920,Speech,18001,16976,0.9431,0.2157,0.1692
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,16,1920,2040,Television,18001,1904,0.1058,0.0212,0.0245
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,16,1920,2040,Rail transport,18001,3168,0.1760,0.0465,0.0559
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,17,2040,2160,Television,18001,2225,0.1236,0.0140,0.0115
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,17,2040,2160,Vehicle,18001,11249,0.6249,0.0757,0.0853
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,18,2160,2280,Rail transport,18001,8880,0.4933,0.1046,0.1392
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,18,2160,2280,Vehicle,18001,17873,0.9929,0.2392,0.1292
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,19,2280,2400,Drawer open or close,18001,256,0.0142,0.0366,0.0325
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,19,2280,2400,Wood,18001,2240,0.1244,0.0298,0.0272
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,20,2400,2520,Drawer open or close,18001,64,0.0036,0.0069,0.0011
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,20,2400,2520,Door,18001,480,0.0267,0.0080,0.0041
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,21,2520,2640,"Baby cry, infant cry",18001,1088,0.0604,0.0645,0.0440
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,21,2520,2640,Animal,18001,5568,0.3093,0.0346,0.0849
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,22,2640,2760,Water,18001,4033,0.2240,0.0636,0.0458
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,22,2640,2760,Vehicle,18001,15921,0.8845,0.1841,0.1333
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,23,2760,2880,Television,18001,1728,0.0960,0.0167,0.0217
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,23,2760,2880,Fire alarm,18001,1632,0.0907,0.0436,0.0375
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,24,2880,3000,Fire alarm,18001,1280,0.0711,0.0322,0.0266
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,24,2880,3000,Water,18001,3392,0.1884,0.0637,0.0584
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,25,3000,3120,Speech,18001,15024,0.8346,0.1190,0.1192
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,25,3000,3120,Music,18001,17168,0.9537,0.4524,0.1982
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,26,3120,3240,Television,18001,2816,0.1564,0.0219,0.0227
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,26,3120,3240,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,27,3240,3360,Rail transport,18001,5441,0.3023,0.1128,0.1457
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,27,3240,3360,Fire alarm,18001,352,0.0196,0.0185,0.0096
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,28,3360,3480,Television,18001,3680,0.2044,0.0162,0.0148
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,28,3360,3480,Door,18001,512,0.0284,0.0101,0.0045
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,29,3480,3600,Door,18001,128,0.0071,0.0163,0.0067
Cnn14_DecisionLevelMax,TB7,AudioMoth,-1.6,0.24,29,3480,3600,Vehicle,18001,17457,0.9698,0.1295,0.1155
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,0,0,120,"Baby cry, infant cry",18000,1632,0.0907,0.0268,0.0249
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,1,120,240,Music,18001,18001,1.0000,0.4804,0.1823
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,2,240,360,Speech,18001,17073,0.9484,0.2415,0.1927
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,3,360,480,Water,18001,5056,0.2809,0.0646,0.0496
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,4,480,600,Fire alarm,18001,6256,0.3475,0.0996,0.1170
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,5,600,720,Television,18001,6128,0.3404,0.0367,0.0441
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,6,720,840,Animal,18001,4176,0.2320,0.0169,0.0145
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,7,840,960,Tick-tock,18001,832,0.0462,0.0377,0.0406
